rodzaj_zabudowy,metry_kwadratowe,stan_mieszkania,okres,bialystok_wlasnosc_prywatna,bialystok_spółdzielnia,bydgoszcz_wlasnosc_prywatna,bydgoszcz_spółdzielnia,czestochowa_wlasnosc_prywatna,czestochowa_spółdzielnia,gdansk_wlasnosc_prywatna,gdansk_spółdzielnia,gdynia_wlasnosc_prywatna,gdynia_spółdzielnia,katowice_wlasnosc_prywatna,katowice_spółdzielnia,krakow_wlasnosc_prywatna,krakow_spółdzielnia,lodz_wlasnosc_prywatna,lodz_spółdzielnia,lublin_wlasnosc_prywatna,lublin_spółdzielnia,poznan_wlasnosc_prywatna,poznan_spółdzielnia,radom_wlasnosc_prywatna,radom_spółdzielnia,rzeszow_wlasnosc_prywatna,rzeszow_spółdzielnia,szczecin_wlasnosc_prywatna,szczecin_spółdzielnia,warszawa_wlasnosc_prywatna,warszawa_spółdzielnia,wroclaw_wlasnosc_prywatna,wroclaw_spółdzielnia
kamienica,75.3,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,849000.0,,,,,,,,,,,,,,,,,,,,,,,
kamienica,80.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1365000.0,,429000.0,,,,,,,,,,420000.0,,1499666.6666666667,,,
kamienica,80.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,959000.0,,,,,,,,,,,,,,,,,,569500.0,,1673333.3333333333,,850000.0,
kamienica,88.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,950000.0,,,,,,2500000.0,,,,,,,,,,,,,,,,,
kamienica,91.44,nizki_poziom_jakosci,kwiecien_2024,,,,,,,1050000.0,,,,,,,,,,,,,,,,,,,,,,,
kamienica,97.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,1190000.0,,,,,,,,,,,,,,,,,,620000.0,,,,,
kamienica,97.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970000.0,
kamienica,102.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,1149500.0,,,,699244.5,,,,,,,,,,,,,,,,,,,
kamienica,102.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199000.0,
kamienica,103.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,2300000.0,,,,,,,,,,,,,,2300000.0,2300000.0,,
kamienica,103.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,1854000.0,,,,,,2106666.6666666665,,,,,,,,,,,,798000.0,,,,,
kamienica,109.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,2200000.0,,,
kamienica,109.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,1290000.0,,,,,,,,,,,,,,,,,,,,,,,
kamienica,111.7,nizki_poziom_jakosci,kwiecien_2024,,,,,,,1250000.0,,,,,,,,,,,,,,,,,,,,,,,
kamienica,127.9,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,1199000.0,,,,,,,,,,,,,,,,,,,,,,,
kamienica,70.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,499000.0,,,,,,,,,,,,,,,
kamienica,91.8,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,444555.0,,,,,,,,,
kamienica,34.6,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,580000.0,,,
kamienica,51.8,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1060000.0,,,
kamienica,51.8,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799000.0,
kamienica,54.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659000.0,
kamienica,65.12,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,651000.0,,,,,,,,,,,,,
kamienica,93.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1595000.0,,,,,,,,,,,,,,,,,
kamienica,101.6,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1790000.0,,,,,,,,,,,,,,,,,
kamienica,57.37,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,700000.0,,,,,,,,,,,,,,,,,,,,,
kamienica,72.13,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,999000.0,,,,,,,,,,,,,,,,,,,,,
kamienica,79.14,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,849000.0,,,,,,,,,,,,,,,,,,,,,
kamienica,100.85,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,1195000.0,,,,,,,,,,,,,,,,,,,,,
kamienica,150.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1950000.0,,,,,,,,,,,,750000.0,,,,,
kamienica,150.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,2990000.0,,,,,,,,,,,,,,,,,,,,,
kamienica,78.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1326000.0,,450000.0,,,,,,,,,,,,,,,
kamienica,78.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,1100000.0,,,,,,,,1598000.0,,,
kamienica,38.2,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,788000.0,,,
kamienica,47.7,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,370000.0,,,,,,,,,,,,,,,,,,,
kamienica,48.65,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540000.0,
kamienica,52.7,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660000.0,
kamienica,59.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,491750.0,,,,,
kamienica,62.5,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,999000.0,,,
kamienica,62.98,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000.0,,,
kamienica,66.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,499000.0,,,,,,569000.0,,,,,
kamienica,72.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1050000.0,,,,,,,,,,,,,,,,850000.0,
kamienica,72.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,899000.0,,,,699000.0,,,,,,,,,,,
kamienica,79.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726800.0,
kamienica,79.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,885000.0,,,,,,,,,,,,,
kamienica,32.43,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,199000.0,,,,,,,,,,,,,,,,,,,
kamienica,44.3,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,265000.0,,1100000.0,,,,,,,,,,,,,,790000.0,,,
kamienica,55.5,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,370000.0,,,,,,,,,,,,,,,,,,,
kamienica,56.14,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,498000.0,,,,,,,,,,,,,,,,,,,
kamienica,58.82,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,360000.0,,,,,,,,,,,,,,,,,,,
kamienica,59.4,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,310000.0,,,,,,,,,,,,,,,,,,,
kamienica,62.34,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,868000.0,,,,,,,,,,,,,,,,,,,
kamienica,63.2,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,424000.0,,,,,,,,,,,,,,,,,,,
kamienica,74.82,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,745000.0,,,,,,,,,,,,,,,,,,,
kamienica,84.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,545000.0,,1350000.0,,,,,,,,,,,,,,,,,
kamienica,84.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,629000.0,,,,,
kamienica,93.76,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,650000.0,,,,,,,,,,,,,,,,,,,
kamienica,101.68,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,680000.0,,,,,,,,,,,,,,,,,,,
kamienica,104.82,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,755000.0,,,,,,,,,,,,,,,,,,,
kamienica,105.01,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,908228.0,,,,,,,,,,,,,,,,,,,
kamienica,108.24,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,980326.0,,,,,,,,,,,,,,,,,,,
kamienica,116.09,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,980326.0,,,,,,,,,,,,,,,,,,,
kamienica,118.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,999999.0,,,,,,,,,,689000.0,,,,,,,,,
kamienica,129.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,1096500.0,,,,,,,,,,,,,,,,,,,
kamienica,140.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,810000.0,,,,,,,,,,,,,,,,,,,
kamienica,140.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,830000.0,,,,,,,,,,,,,,,
kamienica,140.77,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,809000.0,,,,,,,,,,,,,,,,,,,
kamienica,148.67,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,990000.0,,,,,,,,,,,,,,,,,,,
kamienica,30.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,439000.0,,225000.0,,,,,,,,,,,,,,,
kamienica,30.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,637333.3333333334,,,
kamienica,33.83,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,775000.0,,
kamienica,34.3,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,339000.0,,,,,
kamienica,46.5,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,899999.0,,,
kamienica,46.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,799000.0,,,
kamienica,47.4,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,479000.0,,,,,,,,,,,
kamienica,49.1,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1104480.0,,,,,,,,,,,,,,,,,
kamienica,50.58,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1195000.0,,,
kamienica,64.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620000.0,,
kamienica,67.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1190000.0,,,,,,670000.0,,,,,,,,935000.0,,,
kamienica,67.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1102500.0,,,
kamienica,68.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1550000.0,,,,,,,,,,,,,,,,,
kamienica,68.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1490000.0,,,,,,,,,,,,430000.0,,,,,
kamienica,70.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1400000.0,,,
kamienica,86.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,579000.0,,1500000.0,,859000.0,
kamienica,100.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,739000.0,,,,,
kamienica,29.17,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,870000.0,,,
kamienica,36.5,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,219000.0,,,,,,,,,,,,,,,
kamienica,46.7,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1167500.0,,,
kamienica,46.7,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1160000.0,,,
kamienica,47.12,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,299000.0,,,,,
kamienica,47.8,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,480000.0,,,,,,,,,,,,,
kamienica,49.7,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,790000.0,,,
kamienica,49.7,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,460000.0,,,,,
kamienica,50.1,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1297000.0,,,,,,,,,,,,,,,,,
kamienica,52.3,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,799000.0,,
kamienica,54.86,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649900.0,
kamienica,59.8,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,697000.0,,,,,
kamienica,62.9,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1049000.0,,,
kamienica,69.8,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1345000.0,,,
kamienica,72.3,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1595000.0,,,,,,,,,,,,,,,,,
kamienica,74.7,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,1069000.0,,,,,,,,,,,
kamienica,87.8,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1570000.0,,,,,,,,,,,,,,,,,
kamienica,91.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420000.0,
kamienica,91.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1995000.0,,,,,,,,,,,,,,,,890000.0,
kamienica,93.31,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1990000.0,,,
kamienica,104.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,790000.0,,,,,,,,,,,,,,,
kamienica,124.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600000.0,,
kamienica,31.7,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,485000.0,,,,,,,,,,,,,,,,,
kamienica,33.17,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,945500.0,,,,,,,,,,,,,,,,,
kamienica,33.7,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,599000.0,,,,,,,,,,,,,,,,,
kamienica,35.7,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,603200.0,,,,,,,,,,,,,,,,,
kamienica,35.7,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495000.0,
kamienica,35.71,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,569000.0,,,,,,,,,,,,,,,,,
kamienica,36.7,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,917500.0,,,,,,,,,,,,,,,,,
kamienica,37.02,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,499000.0,,,,,,,,,,,,,,,,,
kamienica,38.9,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,690000.0,,,
kamienica,38.9,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,670000.0,,,,,,,,,,,,,,,,,
kamienica,42.53,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,930000.0,,,,,,,,,,,,,,,,,
kamienica,43.44,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,534312.0,,,,,,,,,,,,,,,,,
kamienica,43.72,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,749000.0,,,,,,,,,,,,,,,,,
kamienica,43.75,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,539000.0,,,,,,,,,,,,,,,,,
kamienica,48.11,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,650000.0,,,,,,,,,,,,,,,,,
kamienica,49.2,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,639600.0,,,,,,,,,,,,,,,,,
kamienica,50.14,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,895050.0,,,,,,,,,,,,,,,,,
kamienica,52.9,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,670000.0,,,,,,,,,,,,,,1120000.0,,,
kamienica,55.92,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1397000.0,,,,,,,,,,,,,,,,,
kamienica,56.4,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1397000.0,,,,,,,,,,,,,,,,,
kamienica,60.44,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1511000.0,,,,,,,,,,,,,,,,,
kamienica,62.3,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1557500.0,,,,,,,,,,,,,,,,,
kamienica,63.01,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1150000.0,,,,,,,,,,,,,,,,,
kamienica,65.16,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1449000.0,,,,,,,,,,,,,,,,,
kamienica,65.16,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1170000.0,,,
kamienica,65.38,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1650000.0,,,,,,,,,,,,,,,,,
kamienica,70.6,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1449000.0,,,,,,,,,,,,,,,,,
kamienica,71.33,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,990000.0,,,,,,,,,,,,,,,,,
kamienica,73.63,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1120000.0,,,,,,,,,,,,,,,,,
kamienica,74.6,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,925000.0,,,,,,,,,,,,,,,,,
kamienica,74.98,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1099000.0,,,,,,,,,,,,,,,,,
kamienica,79.1,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1595000.0,,,,,,,,,,,,,,,,,
kamienica,79.1,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1595000.0,,,,,,,,,,,,,,,,,
kamienica,79.5,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1399000.0,,,,,,,,,,,,,,,,,
kamienica,81.63,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,2000000.0,,,,,,,,,,,,780000.0,,,,,
kamienica,82.22,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1970000.0,,,,,,,,,,,,,,,,,
kamienica,83.2,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1248000.0,,,,,,,,,,,,,,,,,
kamienica,86.68,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1099000.0,,,,,,,,,,,,,,,,,
kamienica,89.67,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,2500000.0,,,,,,,,,,,,,,,,,
kamienica,94.2,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,2355000.0,,,,,,,,,,,,,,,,,
kamienica,94.2,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1600000.0,,,,,,,,,,,,,,,,,
kamienica,94.9,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1350000.0,,,,,,,,,,,,,,,,,
kamienica,94.91,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1750000.0,,,,,,,,,,,,,,,,,
kamienica,96.8,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1650000.0,,,,,,,,,,,,,,,,,
kamienica,98.81,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1870000.0,,,,,,,,,,,,,,,,,
kamienica,105.7,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1790000.0,,,,,,,,,,,,,,,,,
kamienica,111.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076000.0,
kamienica,111.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,2700000.0,,,,,,,,,,,,,,,,,
kamienica,113.05,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1695000.0,,,,,,,,,,,,,,,,,
kamienica,115.68,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1795000.0,,,,,,,,,,,,,,,,,
kamienica,123.2,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,2600000.0,,,,,,,,,,,,,,,,,
kamienica,130.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,975000.0,,3050000.0,,,
kamienica,130.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,2550000.0,,,,,,,,,,,,999000.0,,,,,
kamienica,131.4,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,2100000.0,,,,,,,,,,,,,,,,,
kamienica,131.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,2620000.0,,,,,,,,,,,,,,,,,
kamienica,133.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,2355000.0,,,,,,,,,,,,,,,,,
kamienica,133.35,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,2330125.0,,,,,,,,,,,,,,,,,
kamienica,139.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1754500.0,,,,,,,,,,,,,,,,,
kamienica,146.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,1649000.0,,,,,,,,,,,,,,2800000.0,,,
kamienica,57.5,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,936000.0,,,
kamienica,66.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863835.0,
kamienica,36.56,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,949000.0,,,
kamienica,37.34,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,935000.0,,,
kamienica,40.8,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,735000.0,,,
kamienica,47.33,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,620000.0,,,,,,,,,,,,,
kamienica,48.24,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,650000.0,,,,,,,,,,,
kamienica,49.35,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,799000.0,,,
kamienica,51.1,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1022000.0,,,
kamienica,56.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,949000.0,,,
kamienica,26.65,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,213000.0,,,,,,,,,,,,,,,
kamienica,26.72,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,190000.0,,,,,,,,,,,,,,,
kamienica,26.88,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,255000.0,,,,,,,,,,,,,,,
kamienica,27.39,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,189000.0,,,,,,,,,,,,,,,
kamienica,28.5,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,184000.0,,,,,,,,,,,,,,,
kamienica,29.3,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,220000.0,,,,,,,,,,,,,,,
kamienica,29.32,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,250000.0,,,,,,,,,,,,,,,
kamienica,31.15,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,220000.0,,,,,,,,,,,,,,,
kamienica,31.96,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,255000.0,,,,,,,,,,,,,,,
kamienica,36.72,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,310000.0,,,,,,,,,,,,,,,
kamienica,38.06,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,340000.0,,,,,,,,,,,,,,,
kamienica,40.52,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,225000.0,,,,,,,,,,,,,,,
kamienica,40.66,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,320000.0,,,,,,,,,,,,,,,
kamienica,40.97,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,230000.0,,,,,,,,,,,,,,,
kamienica,41.4,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,275000.0,,,,,,,,,,,,,,,
kamienica,41.86,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,355000.0,,,,,,,,,,,,,,,
kamienica,49.32,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,310000.0,,,,,,,,,,,,,,,
kamienica,49.56,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,659000.0,,,,,,,,,,,,,,,
kamienica,49.57,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,290000.0,,,,,,,,,,,,,,,
kamienica,54.92,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,270000.0,,,,,,,,,,,,,,,
kamienica,55.31,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,570000.0,,,,,,,,,,,,,,,
kamienica,60.76,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,380000.0,,,,,,,,,,,,,,,
kamienica,61.04,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,378000.0,,,,,,,,,,,,,,,
kamienica,61.05,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,529000.0,,,,,,,,,,,,,,,
kamienica,64.13,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,325000.0,,,,,,,,,,,,,,,
kamienica,64.34,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,499700.0,,,,,,,,,,,,,,,
kamienica,65.66,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,422000.0,,,,,,,,,,,,,,,
