miasto,rodzaj_zabudowy,metry_kwadratowe,ilosc_pokojow,rok_zabudowy,rodzaj_wlasnosci,stan_mieszkania,wartosc,okres
szczecin,blok_mieszkań,46.56,2.0,2011.0,wlasnosc_prywatna,wysoki_poziom_jakosci,599000,kwiecien_2024
szczecin,,38.0,2.0,1958.0,spółdzielnia,nizki_poziom_jakosci,429000,kwiecien_2024
szczecin,blok_mieszkań,71.29,3.0,,wlasnosc_prywatna,,699000,kwiecien_2024
szczecin,,52.0,3.0,,wlasnosc_prywatna,nizki_poziom_jakosci,460000,kwiecien_2024
szczecin,blok_mieszkań,46.21,2.0,1970.0,wlasnosc_prywatna,wysoki_poziom_jakosci,499000,kwiecien_2024
szczecin,blok_mieszkań,52.51,4.0,1967.0,wlasnosc_prywatna,wysoki_poziom_jakosci,538000,kwiecien_2024
szczecin,blok_mieszkań,66.0,3.0,2005.0,spółdzielnia,wysoki_poziom_jakosci,629000,kwiecien_2024
szczecin,blok_mieszkań,76.21,4.0,1960.0,wlasnosc_prywatna,,650000,kwiecien_2024
szczecin,blok_mieszkań,71.48,4.0,1979.0,wlasnosc_prywatna,nizki_poziom_jakosci,416000,kwiecien_2024
szczecin,blok_mieszkań,59.6,2.0,2001.0,spółdzielnia,wysoki_poziom_jakosci,599000,kwiecien_2024
szczecin,blok_mieszkań,64.5,3.0,2000.0,spółdzielnia,,580000,kwiecien_2024
szczecin,blok_mieszkań,65.0,3.0,1996.0,spółdzielnia,,539000,kwiecien_2024
szczecin,blok_mieszkań,45.94,2.0,1980.0,spółdzielnia,,450000,kwiecien_2024
szczecin,,86.0,4.0,,spółdzielnia,,750000,kwiecien_2024
szczecin,,49.97,3.0,2002.0,wlasnosc_prywatna,,569000,kwiecien_2024
szczecin,apartamentowiec,48.0,2.0,2021.0,wlasnosc_prywatna,wysoki_poziom_jakosci,720000,kwiecien_2024
szczecin,blok_mieszkań,115.0,4.0,1995.0,wlasnosc_prywatna,,875000,kwiecien_2024
szczecin,,52.51,4.0,1967.0,wlasnosc_prywatna,,537000,kwiecien_2024
szczecin,kamienica,110.0,4.0,1933.0,wlasnosc_prywatna,,720000,kwiecien_2024
szczecin,apartamentowiec,105.0,4.0,2016.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1199999,kwiecien_2024
szczecin,kamienica,40.35,2.0,1930.0,wlasnosc_prywatna,,369000,kwiecien_2024
szczecin,blok_mieszkań,37.49,2.0,1969.0,wlasnosc_prywatna,nizki_poziom_jakosci,365000,kwiecien_2024
szczecin,blok_mieszkań,74.0,4.0,1990.0,spółdzielnia,wysoki_poziom_jakosci,559000,kwiecien_2024
szczecin,kamienica,70.48,3.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,585000,kwiecien_2024
szczecin,kamienica,72.21,3.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,649000,kwiecien_2024
szczecin,blok_mieszkań,44.0,3.0,1930.0,wlasnosc_prywatna,,449000,kwiecien_2024
szczecin,blok_mieszkań,47.5,2.0,2012.0,wlasnosc_prywatna,wysoki_poziom_jakosci,515000,kwiecien_2024
szczecin,kamienica,63.0,2.0,1938.0,wlasnosc_prywatna,,520000,kwiecien_2024
szczecin,kamienica,27.39,1.0,1930.0,wlasnosc_prywatna,,328000,kwiecien_2024
szczecin,,63.99,3.0,2018.0,wlasnosc_prywatna,,822000,kwiecien_2024
szczecin,,45.06,2.0,2013.0,wlasnosc_prywatna,wysoki_poziom_jakosci,509000,kwiecien_2024
szczecin,blok_mieszkań,45.5,2.0,1987.0,spółdzielnia,wysoki_poziom_jakosci,549000,kwiecien_2024
szczecin,blok_mieszkań,60.38,3.0,2003.0,wlasnosc_prywatna,wysoki_poziom_jakosci,699000,kwiecien_2024
szczecin,,131.45,4.0,2016.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1050000,kwiecien_2024
szczecin,,89.0,4.0,2017.0,wlasnosc_prywatna,,829950,kwiecien_2024
szczecin,kamienica,38.7,2.0,1920.0,wlasnosc_prywatna,wysoki_poziom_jakosci,460000,kwiecien_2024
szczecin,kamienica,45.83,2.0,1920.0,wlasnosc_prywatna,wysoki_poziom_jakosci,545000,kwiecien_2024
szczecin,,65.01,3.0,2009.0,wlasnosc_prywatna,,775000,kwiecien_2024
szczecin,apartamentowiec,28.74,1.0,2021.0,wlasnosc_prywatna,wysoki_poziom_jakosci,392370,kwiecien_2024
szczecin,,51.94,2.0,2019.0,wlasnosc_prywatna,,640000,kwiecien_2024
