miasto,rodzaj_zabudowy,metry_kwadratowe,ilosc_pokojow,rok_zabudowy,rodzaj_wlasnosci,stan_mieszkania,wartosc,okres
szczecin,kamienica,85.81,3.0,1920.0,wlasnosc_prywatna,nizki_poziom_jakosci,449000,pazdziernik_2023
szczecin,blok_mieszkań,57.0,2.0,,spółdzielnia,,449000,pazdziernik_2023
szczecin,,78.0,3.0,1997.0,spółdzielnia,,639995,pazdziernik_2023
szczecin,kamienica,52.73,3.0,1920.0,wlasnosc_prywatna,nizki_poziom_jakosci,270000,pazdziernik_2023
szczecin,blok_mieszkań,42.0,2.0,1975.0,wlasnosc_prywatna,nizki_poziom_jakosci,385000,pazdziernik_2023
szczecin,blok_mieszkań,68.87,3.0,1990.0,spółdzielnia,wysoki_poziom_jakosci,600000,pazdziernik_2023
szczecin,kamienica,38.88,2.0,1910.0,wlasnosc_prywatna,wysoki_poziom_jakosci,320000,pazdziernik_2023
szczecin,apartamentowiec,67.52,3.0,2017.0,wlasnosc_prywatna,wysoki_poziom_jakosci,659000,pazdziernik_2023
szczecin,blok_mieszkań,29.33,1.0,1970.0,spółdzielnia,,355000,pazdziernik_2023
szczecin,blok_mieszkań,31.0,1.0,1985.0,spółdzielnia,wysoki_poziom_jakosci,299000,pazdziernik_2023
szczecin,blok_mieszkań,54.62,4.0,1978.0,spółdzielnia,,399000,pazdziernik_2023
szczecin,blok_mieszkań,60.0,3.0,1980.0,wlasnosc_prywatna,wysoki_poziom_jakosci,549000,pazdziernik_2023
szczecin,,42.68,2.0,1960.0,wlasnosc_prywatna,nizki_poziom_jakosci,348000,pazdziernik_2023
szczecin,blok_mieszkań,55.0,2.0,1990.0,spółdzielnia,,420000,pazdziernik_2023
szczecin,apartamentowiec,60.08,2.0,2009.0,wlasnosc_prywatna,wysoki_poziom_jakosci,619000,pazdziernik_2023
szczecin,apartamentowiec,56.0,2.0,2005.0,wlasnosc_prywatna,wysoki_poziom_jakosci,490000,pazdziernik_2023
szczecin,blok_mieszkań,66.0,4.0,1934.0,wlasnosc_prywatna,wysoki_poziom_jakosci,850000,pazdziernik_2023
szczecin,blok_mieszkań,82.2,4.0,1989.0,spółdzielnia,wysoki_poziom_jakosci,659000,pazdziernik_2023
szczecin,blok_mieszkań,51.0,2.0,1960.0,wlasnosc_prywatna,nizki_poziom_jakosci,379000,pazdziernik_2023
szczecin,apartamentowiec,67.52,3.0,2017.0,wlasnosc_prywatna,wysoki_poziom_jakosci,699000,pazdziernik_2023
szczecin,,47.33,2.0,1920.0,wlasnosc_prywatna,,345000,pazdziernik_2023
szczecin,kamienica,48.08,2.0,1930.0,wlasnosc_prywatna,,399000,pazdziernik_2023
szczecin,,46.4,2.0,1968.0,spółdzielnia,,369995,pazdziernik_2023
szczecin,kamienica,94.03,5.0,1930.0,wlasnosc_prywatna,,850000,pazdziernik_2023
szczecin,kamienica,32.49,2.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,380000,pazdziernik_2023
szczecin,,65.6,3.0,1970.0,spółdzielnia,wysoki_poziom_jakosci,460000,pazdziernik_2023
szczecin,blok_mieszkań,92.6,4.0,2000.0,spółdzielnia,wysoki_poziom_jakosci,860000,pazdziernik_2023
szczecin,kamienica,80.17,3.0,1936.0,wlasnosc_prywatna,nizki_poziom_jakosci,499000,pazdziernik_2023
